,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30
581,0,1,2,1,2,4,1,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,1,6,0,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0,2
582,0,0,0,3,4,5,3,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,0,1,6,6,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3,2
583,0,1,2,1,2,4,1,5,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,0,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3,1
584,0,1,0,0,1,1,4,6,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3,3
585,0,0,0,3,4,5,6,4,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2,3
586,0,0,1,2,3,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2,1,0,0,1,2
587,0,1,2,1,0,3,5,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,2,0,1,6,4,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0,0,0,3,2,2
588,0,0,1,2,3,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2,3,1,0,3,3
589,0,1,0,0,1,1,4,6,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,1,3,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0,3,3,1,2,3
590,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2,1,0,1,1,0
591,0,1,0,0,1,2,0,1,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,1,0,0,1,1,6,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0,0,1,0,2,1
592,0,0,1,2,3,0,3,3,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,1,6,1,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1,2,3,0,3,0
593,0,1,2,0,1,1,4,6,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,0,4,2,4,0,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3,0,0,0,0,2
594,0,0,1,2,0,3,2,7,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,3,2,0,0,4,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1,2,2,2,3,0
595,0,1,1,1,0,3,5,7,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,3,0,0,4,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3,3,0,3,0,1
596,0,0,0,3,4,5,6,4,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1,1,2,1,2,1
597,0,0,0,3,4,5,6,4,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1,1,0,0,0,0
598,0,0,1,2,3,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1,1,3,3,3,2
599,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2,3,1,0,1,1
600,0,1,2,1,0,3,5,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,1,6,4,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3,2,1,3,3,0,0
601,0,1,2,1,2,4,1,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0,1,1,2,3,3,3
602,0,1,2,1,2,4,1,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3,3,0,2,0,1,1
603,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3,1,1,3,1,3,3
604,0,0,0,3,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,1,0,1,6,6,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0,1,3,2,0,1,2
605,0,1,2,0,1,1,0,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,1,0,0,1,6,0,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1,2,3,3,2,1,2
606,0,0,0,3,4,2,3,3,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,1,6,1,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3,3,1,3,0,1,2
607,0,0,0,0,4,2,0,1,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,1,1,1,5,1,6,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0,2,3,2,0,1,1
608,0,0,1,2,3,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,3,0,1,6,1,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3,0,2,2,3,3,0
609,0,0,1,2,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,1,6,1,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3,0,2,0,0,0,1
610,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0,1,1,2,0,3,0
611,0,1,1,1,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,2,0,0,0,4,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1,3,3,2,3,1,2
612,0,1,2,1,2,4,1,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,3,0,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0,2,0,2,2,1,3
613,0,0,0,3,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,0,1,1,6,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2,2,3,3,0,3,1
614,0,0,1,2,3,0,2,3,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1,3,3,0,3,2,0
615,0,1,1,1,0,3,5,7,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,2,2,0,1,6,4,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0,3,3,0,0,0,3
616,0,0,1,2,0,3,2,7,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,3,2,0,0,4,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1,2,3,2,3,0,1
617,0,1,2,1,2,4,1,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,1,6,0,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2,0,2,1,0,1,1,3,0,3,0,1,2,2,1
618,0,0,0,3,4,5,6,4,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3,3,2,0,3,0,1,1,1,1,0,3,0,2,0
619,0,0,1,2,3,0,2,0,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2,3,1,1,0,2,3,1,0,0,3,1,2,3,3
620,0,1,2,1,2,4,1,5,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3,1,1,3,2,2,2,2,2,2,3,3,0,2,3
621,0,1,2,1,2,4,1,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2,1,1,1,2,1,1,3,2,0,1,2,1,0,0
622,0,1,2,1,2,4,1,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3,0,0,1,3,1,3,3,3,0,3,0,1,0,1
623,0,1,2,1,0,3,5,5,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,2,3,0,0,4,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2,0,0,2,2,2,2,2,1,1,2,2,3,3,2
624,0,0,0,3,4,5,6,4,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1,3,3,2,0,1,3,1,0,0,1,3,0,0,1
625,0,0,1,2,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,1,6,1,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0,0,3,3,2,2,3,2,2,0,2,1,0,0,3
626,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0,0,2,2,1,1,1,1,0,2,1,1,2,1,2
627,0,1,0,0,1,2,0,1,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,0,0,1,1,6,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0,2,1,3,1,1,0,0,0,2,0,0,2,0,1
628,0,0,0,3,4,5,3,4,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,1,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1,3,1,0,0,0,2,3,3,1,3,1,2,2,0
629,0,1,2,1,2,4,1,5,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,0,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0,1,3,2,3,0,1,0,2,3,2,1,2,1,0,2,3,3
630,0,1,2,1,2,4,1,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,3,0,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3,3,1,2,2,1,0,2,2,2,0,1,1,0,1,3,1,3
631,0,1,2,0,1,2,0,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,1,0,0,1,6,6,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1,2,0,2,3,2,1,1,0,1,0,3,1,3,0,0,1,3
632,0,1,0,0,1,1,4,6,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0,1,1,2,1,1,1,3,2,3,0,3,1,2,1,1,0,3
633,0,0,0,3,4,5,6,4,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2,3,1,1,3,0,1,3,1,0,0,2,3,2,1,2,0,0
634,0,0,1,2,3,0,2,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0,3,3,2,2,3,3,2,2,2,3,2,0,1,2,0,2,0
635,0,1,2,1,0,2,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,0,1,6,0,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2,2,2,2,3,2,0,3,0,0,3,2,1,0,2,1,3,0
636,0,1,2,1,0,3,5,7,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,1,0,4,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3,1,0,1,1,1,0,3,1,0,0,3,0,0,2,2,2,3
637,0,0,0,3,4,5,6,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,6,6,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3,3,0,0,1,0,1,2,1,0,2,1,3,1,2,0,0,1
638,0,0,1,2,3,0,3,3,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,1,6,1,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3,3,0,3,0,1,2,0,3,0,3,0,2,1,2,1,1,3
639,0,0,1,2,3,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,0,0,0,2,1,0,2,3,1,0,1,0,0,0,0,2,1,3,2,3,3,1,0,0,1,1,2,1,0,1
640,0,1,1,1,0,3,5,7,76,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,2,0,0,0,4,0,0,0,3,0,2,3,1,2,0,0,2,0,0,3,0,2,0,1,1,1,0,0,0,2,1,0,0,1,2,1,0
641,0,0,0,3,4,2,0,1,-1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,1,1,0,1,6,6,0,0,2,1,0,2,3,2,0,0,2,1,0,0,0,1,2,0,1,2,3,1,2,0,0,0,2,0,2,3,0,3
642,0,1,2,1,0,3,5,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,0,1,6,0,0,0,3,1,0,0,1,2,2,2,0,3,0,3,1,2,1,2,1,0,2,3,1,3,0,2,1,3,2,1,2,3
643,0,1,2,1,0,3,5,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,0,0,4,0,0,2,1,2,1,2,3,2,1,3,0,3,1,2,0,0,0,2,2,3,2,0,1,0,0,1,3,2,0,3,2
644,0,1,2,0,1,1,4,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,0,2,0,2,0,2,1,0,2,0,0,1,0,1,3,0,1,0,0,2,1,2,1,0,2,0,0,3,0,2
645,0,0,0,3,4,2,0,1,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,1,0,1,1,6,0,0,3,2,2,3,3,2,0,2,3,0,2,2,3,3,3,2,2,1,2,2,3,1,3,1,1,0,1,1,0,0
646,0,0,1,2,3,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,3,0,1,6,1,0,0,2,2,0,3,3,2,3,2,2,2,2,1,3,3,2,2,1,3,1,2,3,1,0,1,3,0,0,2,1,0
647,0,1,2,1,2,4,1,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,0,1,2,0,3,3,2,2,3,0,1,3,3,2,1,1,3,2,1,0,3,0,0,3,3,1,0,3,3,2
648,0,1,2,1,2,4,1,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,2,2,3,0,2,0,0,1,2,2,2,3,2,2,3,3,2,0,1,0,0,3,2,1,0,2,2,0,1,1
649,0,1,2,1,0,3,5,7,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,2,0,0,0,4,0,0,0,0,3,1,3,0,1,2,0,0,3,3,1,2,1,3,3,3,0,2,2,2,1,1,1,3,1,1,3,2
650,0,0,1,2,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,0,3,0,0,1,0,0,2,3,2,0,1,3,1,1,3,0,3,3,0,2,2,0,2,3,3,2,1,3,0
651,0,1,0,0,1,1,4,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,0,3,0,3,1,1,2,3,3,2,3,1,3,2,1,3,1,3,0,2,3,1,3,2,0,1,0,3,0,1
652,0,0,0,3,4,5,6,4,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,6,0,0,1,3,0,3,1,1,2,3,2,1,2,1,0,3,3,2,3,2,2,3,3,1,2,1,2,2,2,1,3,0
653,0,1,2,1,2,4,1,2,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,0,1,6,0,0,0,3,2,0,1,2,0,3,3,0,3,0,0,3,1,0,2,1,2,3,1,3,2,2,0,1,2,1,0,3,3
654,0,0,1,2,3,0,3,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,0,0,1,1,0,2,0,2,1,2,3,3,3,3,3,0,3,3,2,0,1,3,3,2,0,3,1,1,2,3
655,0,1,0,0,1,1,4,6,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,1,6,0,0,2,2,0,1,2,1,3,2,2,0,1,0,1,2,2,0,2,3,1,3,2,1,3,0,2,3,2,3,3,0
656,0,0,1,2,3,0,2,3,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,2,0,1,1,2,3,2,2,1,0,3,1,0,3,2,3,1,1,0,0,2,3,0,0,2,2,0,0,3,0
657,0,0,0,3,4,5,6,4,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,2,2,0,0,0,2,2,1,1,1,0,1,1,3,3,3,0,3,2,2,3,0,2,3,1,2,3,3,2,3,2,1,2,3
658,0,0,0,3,4,5,6,1,106,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,1,5,1,6,0,0,2,0,2,0,1,2,0,3,1,1,1,1,3,3,3,3,1,0,0,1,0,3,0,3,1,0,0,0,3,0
659,0,1,2,1,2,4,1,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,2,3,2,3,1,3,0,3,0,1,0,1,3,1,2,0,2,1,0,2,1,3,0,1,0,0,3,3,3,1
660,0,0,1,2,3,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,1,6,1,0,0,3,1,2,2,2,1,3,3,3,1,3,1,3,1,0,1,3,3,1,1,0,2,2,1,3,1,0,1,3,2
661,0,1,2,1,2,4,1,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,1,0,2,2,0,0,0,2,2,1,3,0,2,2,0,0,0,0,3,0,2,0,0,3,1,0,1,2,0,0
662,0,1,2,1,2,4,1,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,2,3,3,3,0,0,0,0,3,2,1,0,2,0,2,2,0,3,1,2,1,3,0,2,2,1,1,3,2,3,0,0,0,3,3,1,2
663,0,0,1,2,3,0,2,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,3,3,0,1,3,1,2,1,3,2,2,1,1,2,0,1,2,1,2,3,3,0,2,2,0,3,1,3,0,3
664,0,0,0,3,4,5,6,4,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,1,5,1,2,0,0,0,1,2,0,1,0,1,0,3,3,3,1,0,3,2,2,3,2,3,0,1,3,0,1,2,0,3,0,0,2
665,0,0,1,2,3,0,3,3,67,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,0,4,6,1,0,0,0,1,0,3,0,2,3,2,1,3,3,1,0,0,1,1,3,1,3,2,1,2,3,2,0,0,3,3,0,1
666,0,1,2,0,2,4,1,2,51,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,7,0,1,2,2,0,1,6,0,0,0,3,1,1,0,0,1,3,1,0,1,0,1,3,3,1,2,1,1,1,3,2,0,1,3,0,0,2,1,3,0
667,0,1,1,1,0,3,5,7,108,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,2,2,0,0,0,4,0,0,0,3,1,0,0,3,0,3,1,1,1,1,2,3,1,1,2,0,0,0,1,2,0,2,0,2,3,3,1,3
668,0,1,2,0,1,1,4,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,3,3,1,2,3,1,0,3,0,2,0,0,3,3,3,0,3,1,0,2,1,1,3,2,1,2,2,0,3,1
669,0,1,2,0,1,1,4,6,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,3,2,2,1,1,0,3,3,3,1,1,1,3,1,1,0,0,1,3,3,1,2,1,2,0,3,0,2,3,0
670,0,1,2,1,0,2,0,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,2,0,1,6,0,0,0,3,1,1,2,1,2,3,0,1,2,1,2,2,1,1,3,1,3,3,2,2,3,1,1,2,0,1,1,2,1
671,0,0,1,2,3,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,1,0,0,0,3,1,2,1,1,2,2,0,1,2,2,3,1,1,1,3,2,3,2,3,1,0,3,1,0,0,1,3,0
672,0,0,1,2,3,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,3,2,4,6,1,0,0,0,0,1,3,1,0,1,3,1,3,3,3,3,3,2,3,3,0,1,0,2,3,0,1,0,1,2,2,2,3
673,0,0,1,2,3,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,3,2,4,5,5,0,0,2,0,1,0,2,1,0,1,2,3,2,0,1,0,1,1,2,3,3,1,0,0,0,0,0,1,3,3,2,2
674,0,1,2,1,2,4,1,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,3,1,3,0,0,1,1,1,3,1,0,1,2,3,2,2,1,0,2,1,0,0,0,3,0,3,1,1,2,0
675,0,1,2,1,2,4,1,5,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,7,0,0,1,0,1,0,0,3,1,2,3,1,2,0,0,3,2,0,0,1,3,0,0,0,3,0,2,2,2,1,0,3
676,0,1,2,0,1,1,4,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,0,4,2,4,3,0,0,3,2,2,1,1,1,1,3,2,1,2,3,3,1,1,3,3,1,1,3,1,1,1,2,0,2,3,3,2,1
677,0,1,0,0,1,1,4,6,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,0,4,2,4,3,0,0,1,3,0,2,1,2,0,0,2,2,0,0,2,3,3,3,1,3,0,3,1,3,1,3,0,2,0,0,1,2
678,0,1,2,1,2,4,1,5,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,2,3,3,3,0,0,0,1,0,3,1,3,3,1,3,2,2,0,3,1,2,3,2,1,1,0,1,2,1,0,2,1,0,1,3,3,2
