,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47
454,0,1,2,0,2,5,3,2,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,2,0,4,3,0,0,2,0,1,3,0,1,0,1,0,1,2,2,1,3,3,2,1,0,3,3,2,3,1,3,2,0,3,3,0,2,2,2,1,1,3,3,3,0,2,0,3,0,2,3,3,2,0
455,0,0,0,3,4,0,4,3,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,3,0,3,3,1,0,0,3,1,2,0,2,1,0,2,1,2,2,1,2,0,0,0,0,3,2,0,1,2,0,2,3,2,3,2,3,0,3,3,2,2,3,0,0,2,1,1,1,2,0,2,3,3,2
456,0,0,2,2,3,5,3,2,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,2,0,1,3,0,0,0,2,2,0,3,2,1,2,2,2,0,0,1,2,3,0,2,1,1,0,3,1,3,2,2,3,2,0,1,3,0,2,1,2,3,3,3,1,1,1,1,1,2,0,1,2,0
457,0,0,1,2,3,5,3,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,0,4,0,0,0,2,3,3,2,2,3,3,1,2,0,1,3,0,3,0,3,0,0,0,3,2,0,1,2,3,2,0,1,3,3,2,2,0,0,2,3,3,0,3,3,3,3,1,1,0,3,0
458,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,2,2,1,0,3,3,1,3,0,1,0,3,3,0,1,3,0,0,1,1,3,2,0,3,0,1,2,1,1,0,1,1,0,3,0,2,0,3,1,2,2,2,1,1,3,2,2
459,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,0,2,1,3,2,3,3,3,2,3,1,0,1,1,1,0,1,1,1,1,2,1,1,3,0,0,0,2,2,2,1,2,3,1,2,2,1,2,3,3,2,2,2,2,3,1,0
460,0,0,1,1,1,3,0,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,3,1,0,0,1,1,1,0,3,1,3,2,2,2,1,1,0,0,2,1,3,1,3,2,2,2,0,0,3,3,3,3,2,0,2,2,1,1,3,0,3,1,3,1,0,2,3
461,0,1,2,0,2,2,6,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,2,2,2,1,0,0,3,1,0,0,3,0,2,3,1,0,2,1,0,3,2,0,3,3,2,0,2,2,2,2,0,1,3,2,3,3,0,1,1,3,3,0,1,3,1,0,0
462,0,1,0,0,2,2,1,6,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,4,1,2,2,0,0,0,1,1,0,1,2,1,1,0,1,2,3,1,3,2,1,1,2,3,2,0,0,3,1,1,2,0,1,0,3,1,2,0,0,1,3,2,3,0,3,0,1,1,3,2,0,0
463,0,0,2,2,3,1,5,7,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,3,0,0,3,3,2,2,0,3,2,2,1,2,2,3,3,0,3,1,2,0,3,0,1,3,3,0,0,3,3,3,1,1,0,2,3,0,2,1,0,2,2,0,2,0,2,2,0,0,1
464,0,1,2,0,2,2,6,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,2,2,2,1,1,0,3,2,2,1,0,3,3,1,0,3,3,0,2,1,0,3,3,3,2,3,1,0,0,3,3,1,0,2,0,3,3,3,2,0,2,3,2,1,2,3,3
465,0,1,2,0,2,5,6,2,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,3,2,2,2,2,3,3,2,2,3,0,1,0,2,1,0,1,1,3,3,3,3,1,0,1,2,0,2,0,2,1,3,1,2,1,2,3,1,3,0,3,2,2,0,1,1,0
466,0,0,1,1,1,3,4,5,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,3,2,0,1,3,2,2,2,2,0,2,1,1,3,3,3,3,1,0,3,0,2,1,3,0,2,3,2,3,1,2,0,1,3,2,3,1,3,3,0,0,3,0,1,2,0,0
467,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,2,0,1,3,0,0,0,2,0,1,2,3,1,3,1,2,3,3,0,3,1,0,0,1,0,3,3,3,0,0,0,3,2,3,3,1,2,3,2,2,1,1,0,2,2,3,1,0,0,0,3,1,0
468,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,1,1,0,1,2,2,3,0,1,0,0,0,1,3,2,0,0,3,3,2,3,0,2,0,0,3,0,0,3,1,0,3,1,2,3,2,0,3,1,0,0,2,3,0,0,2
469,0,0,1,2,3,5,3,0,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,0,4,0,0,0,2,0,3,1,1,1,3,3,3,0,2,3,2,0,2,3,2,1,0,2,0,3,3,1,0,0,1,3,1,3,2,0,1,3,1,2,1,2,1,1,3,3,2,3,1,0,0
470,0,1,0,3,0,4,1,6,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,1,3,2,3,1,3,2,2,0,1,3,0,3,2,0,3,0,1,0,3,1,0,1,3,0,2,3,1,2,2,2,2,0,0,0,0,3,0,3,1,1,0,1,1,3,0,1
471,0,0,1,2,3,1,5,7,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,2,2,2,0,0,1,1,2,2,3,3,0,2,1,1,2,3,1,1,1,1,3,3,1,3,3,1,1,3,0,0,0,3,3,1,3,0,2,0,3,3,2,1,1,3,2
472,0,0,1,1,1,3,0,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,3,3,0,1,3,3,1,0,3,3,0,0,1,3,1,1,1,3,0,3,0,2,1,0,2,0,2,3,0,1,2,2,1,2,2,1,1,2,0,3,2,2,0,0,0,0,1
473,0,0,1,1,4,0,4,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,1,0,4,0,0,0,2,2,1,3,0,1,0,3,3,1,0,2,2,2,0,3,2,1,0,1,3,0,0,1,3,1,1,3,1,3,1,2,2,2,3,2,2,0,1,2,0,3,3,3,2,0,3
474,0,1,2,0,2,2,6,1,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,2,1,2,0,0,2,0,3,0,3,3,0,2,0,2,1,0,3,3,0,2,0,0,3,1,1,2,1,3,0,3,2,1,0,1,0,2,3,1,3,2,2,2,0,3,2,3
475,0,0,1,1,1,3,0,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,5,4,0,0,0,2,3,0,2,0,1,3,0,1,0,0,2,2,0,2,3,3,2,3,1,0,3,3,3,3,3,2,3,1,0,0,0,1,0,3,3,1,0,1,2,0,3,0,3,1,0,0
476,0,1,0,3,4,0,4,3,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,3,0,0,3,1,0,0,0,1,0,3,0,0,2,3,3,0,1,2,2,1,0,2,0,3,3,2,0,0,2,3,1,1,0,3,0,1,3,1,1,0,3,1,3,0,3,3,2,0,1,1,0,3,2
477,0,0,1,2,3,1,5,7,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,0,1,3,0,1,2,1,2,1,0,1,3,0,2,3,0,2,0,2,2,3,0,0,0,1,3,1,1,2,3,3,2,2,0,1,2,2,1,3,1,3,1,2,1,0,2
478,0,1,2,0,2,2,6,1,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,2,2,0,2,3,0,3,3,2,0,2,1,2,3,3,2,3,2,0,3,3,2,0,0,2,1,3,2,0,3,0,0,1,3,0,0,2,3,2,1,3,0,1,3,3,2,0
479,0,1,0,3,0,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,3,0,3,1,0,0,3,2,2,3,1,1,1,1,0,0,0,3,2,0,3,0,3,2,3,3,1,1,3,0,1,1,0,3,3,3,2,1,1,1,3,3,3,0,2,2,3
480,0,1,2,2,3,5,3,2,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,2,4,1,3,0,0,1,2,1,1,2,2,1,2,1,1,0,3,0,3,2,1,0,0,3,3,0,2,0,1,2,1,1,0,3,0,2,2,1,0,0,3,3,0,3,2,3,3,2,3,3,3,3
481,0,0,2,2,3,1,5,7,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,1,3,2,3,1,0,2,1,3,2,3,1,1,2,1,2,0,2,0,2,1,1,1,2,3,0,0,3,1,0,1,3,1,2,2,1,3,0,2,2,1,1,2,3,3,2,1
482,0,0,2,2,3,5,3,2,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,1,3,2,0,1,0,3,2,1,3,2,3,2,2,2,3,1,2,1,3,3,0,2,2,1,1,1,3,3,2,0,2,3,2,3,1,0,2,2,2,1,0,3,0,2,3,1
483,0,1,0,3,0,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,1,1,1,1,3,0,0,2,3,0,0,2,0,3,1,0,2,2,3,3,1,0,1,2,2,3,0,2,3,3,2,3,1,3,2,1,0,3,2,2,0,1,3,3,2,0,1
484,0,0,2,2,3,5,3,2,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,4,1,3,0,0,0,1,3,3,2,0,0,3,2,1,3,3,3,2,2,1,3,0,0,2,2,0,3,0,0,0,2,1,3,3,3,3,2,2,2,0,3,3,1,3,2,0,3,0,3,0,1
485,0,0,1,1,1,3,0,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,1,3,1,2,3,3,1,1,2,3,0,3,1,3,1,3,0,0,2,0,1,3,0,0,3,2,3,0,3,1,2,1,2,0,3,3,2,0,3,3,1,1,0,2,0,3,3
486,0,1,2,0,2,2,6,1,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,2,7,0,0,2,0,3,2,0,0,0,1,2,0,0,2,2,0,3,2,1,3,0,1,1,0,2,3,2,3,0,1,2,0,2,3,2,1,0,3,2,0,0,0,2,2,1,2,3,3,1
487,0,0,1,1,4,0,4,3,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,3,0,3,3,1,0,0,1,3,3,2,1,1,0,2,3,1,1,2,1,1,0,3,2,3,1,2,3,1,1,1,3,1,0,3,1,0,1,2,0,0,0,3,1,1,3,2,2,3,1,3,3,2,0
488,0,1,0,3,0,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,0,1,3,0,2,3,1,3,1,0,0,2,0,2,1,0,3,0,2,1,0,0,1,3,0,2,1,0,3,1,1,2,1,2,1,2,1,2,0,0,2,0,0,0,2,3,0
489,0,0,2,2,3,1,5,7,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,1,3,0,1,2,2,3,1,3,2,2,0,3,0,1,0,1,0,3,1,1,3,2,3,3,2,1,0,2,1,2,0,3,3,0,1,1,0,1,0,0,1,1,0,2,3
490,0,1,0,3,0,4,2,4,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,2,0,2,2,1,3,3,1,1,2,0,2,2,3,3,0,3,2,1,1,0,3,3,0,0,3,2,0,2,2,1,0,1,2,3,0,0,1,1,1,2,3,2,0,2,3,1
491,0,1,0,3,0,4,1,6,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,0,1,3,4,1,2,2,0,0,2,3,1,0,2,0,0,0,0,2,1,2,0,3,2,1,3,1,1,1,1,1,2,3,0,3,2,0,2,2,3,2,3,1,2,3,0,2,2,0,3,0,1,1,0,3,2
492,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,0,4,0,0,0,3,3,3,2,2,2,0,0,0,1,1,0,0,3,0,2,3,0,1,2,1,1,3,1,1,0,0,2,2,3,0,2,3,3,0,2,2,0,3,3,0,0,1,2,1,1,2
493,0,0,1,1,1,3,0,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,1,2,1,1,2,0,2,0,2,2,3,3,3,3,1,2,1,2,0,0,2,0,2,1,1,1,1,1,3,0,2,2,2,2,2,2,0,3,3,2,3,1,0,3,2,3,2
494,0,1,2,0,2,5,6,2,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,4,1,3,0,0,0,1,0,3,2,3,1,1,2,0,3,3,1,1,1,0,2,2,0,0,2,0,0,0,0,3,3,2,1,1,1,2,1,0,2,0,1,0,3,0,3,0,1,2,1,3,3
495,0,1,0,3,0,4,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,0,0,3,2,2,0,3,1,3,0,2,0,3,0,3,1,3,1,0,0,1,2,1,3,0,0,2,2,1,2,1,2,3,1,3,3,2,1,0,0,1,2,3,1,0,3,3
496,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,2,2,2,1,2,1,1,0,1,0,0,3,3,1,3,3,1,3,3,0,3,3,0,2,2,3,0,0,0,3,3,2,0,1,1,3,0,3,3,3,2,1,1,2,1,0
497,0,1,0,3,0,4,1,6,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,2,1,0,0,3,0,1,3,1,1,2,3,0,2,3,2,1,2,0,1,2,0,1,3,1,0,2,2,2,1,2,0,1,0,0,0,3,1,0,1,3,3,1,2,3,3,3
498,0,0,1,1,1,3,0,0,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,0,4,0,0,0,3,2,2,2,0,2,1,3,0,2,1,1,1,0,1,2,1,0,2,0,2,1,2,2,1,0,2,3,3,2,2,1,1,3,3,3,3,1,3,1,2,0,1,2,1,0,3
499,0,0,2,2,3,1,5,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,2,2,2,3,1,2,1,0,1,1,3,2,0,3,2,3,2,1,3,3,1,2,3,3,0,2,1,2,3,0,2,3,2,2,0,2,1,2,3,0,3,2,1,2,1,0
500,0,1,0,0,2,2,1,1,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,4,1,2,7,0,0,0,2,2,0,2,3,0,3,3,1,0,1,3,1,2,0,0,1,0,2,1,0,2,2,0,0,0,1,2,1,0,1,1,1,0,2,1,1,2,0,3,2,0,3,1,2,3
501,0,1,2,0,2,5,3,2,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,2,0,1,3,0,0,1,3,2,0,3,1,1,3,2,2,1,1,3,1,3,3,1,2,3,0,0,1,3,2,0,3,2,3,0,0,2,0,2,2,0,3,0,2,2,1,1,0,3,0,3,1,0
502,0,0,1,1,4,0,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,1,0,4,0,0,0,3,1,0,2,1,2,3,0,2,0,3,0,1,2,2,2,3,1,0,2,1,0,0,2,2,1,3,3,2,3,0,2,2,1,2,1,3,0,3,1,1,0,1,1,0,3,1
503,0,1,2,0,2,2,6,1,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,1,2,3,2,1,1,3,3,2,0,1,0,2,1,2,3,3,2,1,3,0,3,3,0,0,2,3,3,1,2,0,3,0,1,2,2,0,2,3,3,1,3,2,2,3,1,3
504,0,0,1,1,1,3,0,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,1,0,3,1,2,1,3,1,1,2,2,2,2,2,2,3,0,2,2,2,2,0,1,0,0,1,1,3,2,1,2,2,3,0,3,3,0,1,3,1,1,2,2,3,3,3,2
505,0,0,2,2,3,1,5,7,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,1,1,0,1,1,2,2,3,2,2,3,1,1,2,1,2,2,3,1,0,3,1,0,0,2,1,2,2,1,0,3,0,3,3,0,1,3,1,1,2,0,0,3,2,1,0
506,0,0,1,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,0,1,1,0,4,0,0,0,1,3,0,0,3,0,0,0,2,1,1,0,3,2,3,3,3,1,1,0,0,3,2,0,1,2,3,2,1,2,3,3,1,1,0,1,3,3,1,1,0,3,3,3,1,3,3
507,0,1,0,3,4,0,4,3,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,1,3,0,3,3,1,0,0,1,1,0,3,2,2,2,1,0,2,2,2,2,2,3,1,0,1,2,0,2,1,3,2,2,0,0,2,0,2,3,1,0,1,3,1,3,1,1,3,2,2,3,2,1,1,1
508,0,1,0,3,0,4,2,6,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,3,4,1,2,2,0,0,0,2,2,1,0,2,3,1,0,1,1,3,3,2,2,2,3,1,0,3,0,2,1,3,1,1,1,0,3,2,3,0,3,2,2,0,3,1,2,3,2,3,0,1,3,2,1
509,0,1,2,0,2,2,6,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,1,1,2,0,2,3,0,1,0,3,0,2,0,2,2,3,0,3,3,0,1,2,0,0,3,3,1,3,2,2,1,1,3,0,2,2,0,0,0,3,3,1,3,2,2,3,2
510,0,0,2,2,3,5,3,2,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,0,4,3,0,0,2,2,1,1,3,3,2,2,1,0,1,2,2,3,1,1,1,1,2,3,3,2,1,0,0,0,2,3,1,1,3,2,0,2,0,0,3,3,3,0,1,0,3,0,0,0,3
511,0,1,0,3,0,4,2,4,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,3,0,6,0,0,0,1,2,3,1,2,2,2,1,1,2,3,3,0,2,2,0,0,0,1,1,3,1,1,3,0,1,3,0,2,2,1,1,2,2,3,3,0,2,0,1,1,2,3,0,1,0
512,0,0,1,1,4,0,4,3,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,1,1,0,4,1,0,0,3,3,2,1,3,0,0,2,1,3,1,3,1,1,2,3,1,0,2,0,2,2,1,3,3,2,1,2,0,0,3,3,1,1,2,3,1,2,3,1,0,2,2,0,2,3,1
513,0,0,1,1,1,3,0,5,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,6,5,0,0,0,0,0,3,3,3,1,0,2,1,1,2,1,0,3,1,1,1,2,1,3,2,1,0,2,3,2,2,0,2,0,0,1,1,1,1,0,1,2,2,0,1,2,2,2,3,3
514,0,0,1,1,4,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,0,3,3,1,0,0,0,0,1,0,1,3,3,3,2,2,1,0,1,0,0,2,1,3,1,2,0,2,1,1,1,0,3,2,1,0,0,3,3,0,3,2,2,3,1,2,3,1,1,0,0,2,0
515,0,0,2,2,3,1,5,7,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,2,2,3,2,1,3,0,1,1,3,3,3,3,2,0,2,3,0,2,1,2,1,0,2,2,2,3,1,2,0,0,1,0,1,3,1,3,2,0,0,2,2,2,2,3,2,3
516,0,1,2,2,3,5,3,2,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,2,2,0,1,3,0,0,3,2,1,0,2,3,2,1,0,1,2,0,1,3,3,0,3,2,1,1,3,2,2,0,1,1,0,3,0,1,0,0,1,1,1,0,2,3,2,1,0,3,0,0,2,3,3
517,0,1,0,3,0,4,2,6,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,3,0,3,3,1,0,0,1,3,0,3,2,3,0,3,1,2,0,3,1,3,1,1,0,0,1,2,1,1,0,0,3,1,3,3,0,1,1,1,3,1,3,2,1,2,3,2,3,1,3,2,0,1,3
518,0,1,0,3,4,0,4,3,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,3,0,3,3,1,0,0,1,0,0,1,0,1,2,0,3,0,1,0,2,2,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,2,1,3,1,1,1,1,1,3,0,0,3,3,3,2,2,1
519,0,1,2,0,2,2,6,1,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,4,1,7,0,0,1,2,2,0,0,0,2,2,0,3,0,0,0,0,1,2,1,3,1,0,3,2,0,2,0,0,0,0,1,3,2,1,3,2,3,2,3,2,1,0,0,1,1,2,1,2,2
520,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,5,4,0,0,0,0,2,2,0,3,1,1,1,0,3,3,3,0,1,2,0,1,3,0,1,2,1,1,3,0,0,2,2,0,3,1,0,0,1,2,2,3,3,2,0,0,3,2,0,1,2,2
521,0,0,2,2,3,1,5,7,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,0,0,3,1,1,2,2,0,0,0,2,0,2,0,3,2,3,1,3,3,1,2,3,1,3,2,1,3,2,2,2,1,0,2,1,3,1,1,2,0,2,0,0,1,3,3
522,0,1,0,3,0,4,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,0,0,1,1,2,3,2,3,0,2,3,0,3,0,1,3,2,1,0,0,3,1,2,0,2,2,2,1,2,1,2,0,2,2,2,1,2,3,0,3,3,1,3,0,3,3,3
523,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,0,1,1,5,4,0,0,0,2,3,0,1,3,3,0,1,1,3,3,1,3,2,3,2,1,1,1,2,3,2,2,1,3,0,2,3,2,3,1,3,3,3,1,3,2,1,1,0,1,2,1,3,2,2,1
524,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,1,5,4,0,0,0,1,3,3,3,0,2,3,3,0,1,0,2,3,1,3,0,1,0,2,2,2,3,3,3,0,1,2,2,2,2,1,1,0,2,2,2,1,1,0,2,3,1,0,0,0,1,2
525,0,0,1,1,1,3,0,5,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,1,5,4,0,0,0,2,3,3,3,0,2,1,3,3,1,3,1,1,1,0,3,0,3,3,3,3,2,3,3,2,1,1,0,2,3,0,1,1,1,2,3,0,0,3,2,1,2,3,3,3,2,3
526,0,1,0,3,0,4,1,6,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,3,3,0,0,2,2,0,0,0,2,1,3,0,2,1,0,0,2,2,3,1,2,0,0,1,1,1,2,1,3,1,3,3,3,0,0,1,2,0,1,2,2,0,2,3,3,0
527,0,1,0,3,4,0,4,3,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,3,0,3,3,1,0,0,3,3,0,2,1,3,1,0,3,2,2,1,1,3,3,3,0,3,1,2,3,0,2,0,3,2,2,2,0,0,1,3,3,1,2,1,0,2,1,1,3,1,1,2,2,1,1
528,0,0,1,1,4,0,4,3,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,1,0,3,1,0,0,2,0,3,0,0,0,3,2,1,2,1,0,0,3,1,3,0,0,0,3,2,2,1,3,0,0,0,0,1,2,3,3,2,2,2,3,0,0,1,1,0,1,0,1,0,1,3
529,0,0,2,2,3,1,5,7,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,2,5,4,0,0,0,0,2,0,1,3,0,2,0,1,1,1,1,3,1,0,3,1,3,3,3,0,3,0,1,2,0,2,1,1,1,1,2,0,0,2,1,3,2,2,3,1,3,0,2,2,1
530,0,1,0,3,0,4,1,6,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,4,1,2,2,0,0,1,3,3,3,0,0,1,2,0,1,3,0,0,0,2,1,2,0,1,0,3,0,2,3,0,0,2,2,3,3,1,0,3,3,0,1,0,2,3,1,0,0,2,0,1,1,1
