,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16
740,0,0,2,1,1,4,0,3,73,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,1,4,7,0,0,3,1,2,2,2,0,3,0,0,0,3,1,3,1,0,1
741,0,0,1,1,1,3,4,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,2,0,0,1,3,0,2,0,0,2,2,3,0,2,3,0,1,3,0
742,0,1,2,2,4,4,6,6,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,4,2,0,0,0,2,0,3,0,0,1,3,1,2,2,0,3,3,2,1,2
743,0,0,1,3,3,1,4,2,13,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,3,3,0,1,1,2,3,1,0,0,2,1,2,0
744,0,1,0,2,4,0,3,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,3,2,0,1,2,0,3,1,1,3,2,0,2,3,2
745,0,1,2,2,4,0,3,1,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,1,1,3,3,2,0,1,2,0,2,3,2,3,0,1
746,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,3,1,2,3,3,1,3,2,3,0,3,0,1,0,2,0
747,0,0,1,3,2,5,2,0,124,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,0,3,3,0,3,2,2,1,3,0,2,2,0,1,1,1
748,0,0,2,2,4,4,6,3,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,0,4,4,7,0,0,2,1,2,0,2,0,3,0,2,3,2,0,0,1,0,2
749,0,1,2,2,4,0,3,1,90,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,3,1,2,2,1,1,3,1,1,2,0,2,1,1,0
750,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,3,2,2,2,1,2,3,2,0,3,2,1,2,2,0,0
751,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,2,5,1,0,0,3,0,3,2,0,1,3,3,3,1,3,1,2,3,1,2
752,0,1,2,2,4,0,3,1,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,1,1,3,3,2,1,3,0,2,0,1,2,1,2
753,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,1,0,3,0,2,2,2,1,3,1,2,3,0,1,0
754,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,3,0,0,2,0,0,1,3,0,0,0,2,0,3,3
755,0,1,0,2,4,0,3,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,0,1,3,0,1,1,1,0,3,3,3,2,1,2
756,0,0,2,1,1,3,0,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,1,2,0,1,0,1,3,3,1,2,0,2,1,2,0
757,0,1,2,2,4,4,6,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,0,3,4,2,7,0,0,1,0,1,3,3,2,1,2,2,2,2,1,0,2,0,1
758,0,0,2,2,4,4,6,3,56,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,2,0,3,4,2,7,0,0,3,1,1,2,1,0,3,2,0,1,0,1,0,3,1,0
759,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,2,0,2,2,1,1,2,0,3,3,1,0,2,1,3
760,0,0,2,1,1,4,6,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,0,3,0,4,4,7,0,0,3,1,3,0,0,1,2,0,0,2,1,1,1,0,1,1
761,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,0,0,3,3,3,1,2,1,3,2,2,2,3,3,1,0
762,0,1,2,2,4,0,3,1,3,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,1,0,3,3,3,2,3,2,3,2,1,1,3,3,0
763,0,0,1,3,2,5,2,0,125,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,4,5,1,0,0,0,2,3,3,0,3,0,0,3,2,3,3,2,0,1,1
764,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,2,1,5,3,6,0,0,3,1,1,0,1,2,1,3,0,1,3,1,2,1,2,0
765,0,1,2,2,4,4,6,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,3,1,4,7,0,0,0,1,1,0,1,3,2,3,1,3,0,3,2,2,1,1
766,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,2,3,1,1,1,0,2,0,3,1,0,2,3,3
767,0,1,0,2,4,0,3,6,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,3,4,2,0,0,0,2,1,1,3,3,3,3,3,2,3,0,0,2,3,2,0
768,0,1,0,0,2,4,6,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,2,3,2,2,1,3,2,3,3,3,1,1,0,1,3,3
769,0,0,1,3,3,1,4,2,53,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,1,2,2,0,3,1,0,1,3,2,0,1,3,2,2
770,0,1,0,2,4,0,3,6,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,2,0,3,4,2,0,0,0,0,1,3,0,3,1,0,3,3,0,1,3,3,2,0,3
771,0,1,0,0,0,2,1,4,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,2,2,1,0,2,3,3,3,2,3,2,1,3,1,3,0
772,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,2,2,1,1,1,0,0,1,2,2,2,1,1,0,1,2
773,0,0,1,3,2,5,2,0,124,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,2,4,5,1,0,0,1,1,3,0,2,0,2,2,0,0,3,3,1,2,1,3
774,0,1,0,2,4,0,3,1,109,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,3,1,0,2,2,2,3,0,1,3,0,1,2,3,3,0
775,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,0,1,1,2,1,5,3,6,0,0,3,1,2,1,0,1,2,0,0,1,0,2,3,3,3,3
776,0,0,1,3,2,5,2,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,1,3,3,1,0,2,2,1,2,1,1,0,0,3,1,0
777,0,1,2,2,4,4,6,3,112,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,0,2,0,3,4,2,7,0,0,2,3,0,3,3,1,2,2,3,0,3,0,2,3,2,2
778,0,1,0,0,2,5,2,0,76,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,0,0,3,1,3,2,3,1,1,0,3,1,2,1,0,3
779,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,0,3,2,3,0,1,2,2,3,3,3,2,3,3,1
780,0,0,2,1,1,4,0,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,1,1,0,1,3,0,1,0,2,1,3,1,1,3,1,1
781,0,1,2,2,4,0,3,1,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,0,2,1,1,2,0,1,0,2,3,0,1,0,3,1
782,0,1,0,2,4,0,3,1,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,3,2,2,3,0,1,3,1,1,2,2,3,3,0,0
783,0,0,2,1,1,3,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,2,1,2,0,1,2,0,2,2,0,3,1,1,1,1,3
784,0,1,0,0,2,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,2,1,4,2,0,0,0,1,1,2,3,3,2,1,2,2,2,3,3,1,2,2,0
785,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,3,0,0,2,2,1,0,1,3,0,1,1,2,3,1
786,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,0,0,1,0,0,3,3,1,1,3,3,1,0,3,2
787,0,1,0,2,4,4,6,6,29,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,1,2,0,3,4,2,0,0,0,0,2,1,1,2,0,1,3,1,1,0,3,2,0,1,3
788,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,1,2,2,2,3,2,0,2,3,1,1,3,2,1,1
789,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,2,3,1,3,2,3,0,1,1,1,1,1,3,2,3
790,0,1,0,0,0,5,2,0,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,2,1,5,3,6,0,0,1,0,0,3,3,0,2,3,1,2,1,3,1,1,1,0
791,0,1,0,0,2,5,2,6,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,1,2,1,4,2,0,0,0,2,1,1,1,0,0,3,2,2,3,1,1,1,1,1,3
792,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,1,3,0,2,1,2,0,1,3,3,1,3,2,3,0
793,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,1,3,2,2,1,3,1,2,1,1,2,3,2,2,3,2
794,0,0,2,1,1,3,0,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,0,0,3,0,1,4,7,0,0,1,1,0,2,1,3,1,0,0,0,0,0,3,2,2,0
795,0,0,1,3,3,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,1,4,3,1,5,0,0,1,2,3,3,2,1,0,1,1,2,3,2,3,2,2,0
796,0,1,0,0,0,2,1,4,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,1,1,3,3,2,3,1,2,0,3,3,1,1,1,1
797,0,0,2,2,4,4,6,3,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,2,0,0,1,4,7,0,0,3,0,2,1,2,1,2,3,0,1,1,0,1,0,0,3
798,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,1,0,3,1,2,0,0,1,3,0,1,2,2,1,2
799,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,3,0,1,2,3,0,2,1,2,0,0,0,1,1,3,2
800,0,1,0,2,4,0,3,1,48,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,5,0,0,2,0,3,0,0,4,0,0,3,1,3,1,0,3,0,0,3,2,3,3,0,1,0,1
801,0,0,2,1,1,4,0,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,0,1,2,1,1,3,0,3,1,0,0,3,0,2,3,0
802,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,1,2,1,0,3,0,3,3,1,3,3,2,2,2
803,0,0,2,1,1,3,0,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,3,2,0,2,2,1,0,3,2,0,3,1,2,2,2,0
804,0,0,1,3,3,1,5,5,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,0,0,1,1,2,1,3,0,3,0,3,0,1,3,0
805,0,1,0,0,0,2,1,6,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,5,2,0,0,0,1,2,2,1,3,1,0,0,3,0,2,3,2,2,1,3
806,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,3,1,1,2,0,0,0,1,1,0,0,3,0,0,2,0
807,0,0,2,1,1,3,0,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,7,0,0,3,1,0,2,0,1,1,2,2,0,2,2,1,1,2,0
808,0,0,1,1,1,3,0,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,2,0,0,3,0,1,2,2,0,0,0,0,2,1,3,1,3,1,2
809,0,1,2,2,4,0,3,1,30,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,0,2,1,0,0,0,2,1,0,2,1,1,3,1
810,0,0,1,3,3,1,5,5,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,1,0,1,1,1,3,3,2,2,1,1,3,2,1,0
811,0,1,0,2,4,0,3,1,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,2,2,2,2,2,1,0,3,0,2,2,3,3,3
812,0,0,1,1,1,3,4,7,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,4,3,1,5,0,0,2,0,0,2,2,1,0,3,0,0,1,1,2,0,3,3
813,0,1,0,0,0,2,1,6,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,1,2,1,4,2,0,0,0,3,1,0,1,3,0,2,2,1,0,3,2,1,3,2,0
814,0,1,2,2,4,0,3,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,7,0,0,1,1,0,3,3,0,3,3,0,2,3,1,3,3,1,1
815,0,1,0,0,2,5,2,0,76,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,1,2,1,3,3,0,3,1,0,0,3,2,0,2,1,0
816,0,0,1,3,3,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,1,4,3,1,5,0,0,1,2,3,3,2,3,1,2,3,3,3,0,2,1,3,1
817,0,0,1,3,3,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,3,2,2,3,1,0,0,0,3,1,0,0,0,0,2,0
818,0,1,0,0,0,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,3,1,2,2,3,3,1,0,2,0,3,2,0,2,2
819,0,1,0,2,4,0,3,6,60,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,7,0,1,2,0,3,4,2,0,0,0,2,2,0,0,1,2,2,2,2,3,1,2,0,0,1,3
820,0,1,2,2,4,0,3,1,126,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,2,1,3,0,1,0,2,3,3,1,2,3,0,2,3
821,0,1,0,0,0,2,1,4,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,1,3,2,1,2,1,3,3,1,2,0,2,0,1,3,1
822,0,1,0,0,0,2,1,4,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,3,3,0,2,1,3,2,2,1,3,2,1,3,2,1,3
823,0,0,2,1,1,3,0,7,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,0,0,3,0,2,3,1,1,3,2,2,2,1,2,2
824,0,1,0,0,0,2,1,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,1,5,2,0,0,0,2,3,1,0,3,2,2,2,3,2,0,2,2,3,3,2
825,0,1,2,2,4,4,6,6,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,0,2,0,3,4,2,7,0,0,2,0,1,3,3,1,0,3,2,1,0,1,3,2,1,3
826,0,0,1,3,2,5,5,5,89,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,1,2,2,5,1,0,0,1,2,1,0,2,1,3,2,2,1,3,2,2,3,2,0
827,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,1,2,1,5,3,6,0,0,3,2,1,2,1,0,0,3,1,2,3,2,1,0,3,1
828,0,0,1,3,3,1,5,5,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,2,1,3,0,1,2,0,1,1,0,3,2,0,3,3
829,0,1,0,0,2,4,6,6,70,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,1,1,1,4,2,1,0,0,0,2,0,1,2,3,2,3,0,3,2,0,1,2,3,1
830,0,0,1,3,2,4,6,6,70,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,7,0,1,1,1,1,4,2,1,0,0,0,3,1,2,1,3,2,0,2,2,1,3,2,0,0,1
831,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,0,0,2,3,2,1,3,0,1,1,3,3,3,0,0,1
832,0,1,2,2,4,0,3,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,1,3,0,1,3,1,2,3,2,1,3,0,2,1,1
833,0,0,2,1,1,3,0,3,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,3,1,2,3,3,2,2,0,3,0,2,2,3,1,0,1
834,0,0,2,1,1,3,0,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,1,0,0,0,3,3,3,0,1,3,1,0,2,0,0
835,0,0,2,1,1,3,0,7,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,2,2,3,0,1,2,2,1,2,3,2,0,3,2,1,2
836,0,0,2,1,1,3,0,7,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,2,3,3,0,3,3,3,3,3,0,0,2,2,3,1
837,0,0,1,3,3,1,5,5,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,0,2,0,1,2,1,0,2,2,3,2,2,2,1,2
838,0,0,2,1,1,3,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,4,4,7,0,0,1,3,0,3,1,2,3,1,0,2,3,1,3,3,3,2
839,0,0,1,3,2,5,4,2,58,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,1,2,4,5,1,0,0,2,0,2,1,1,0,2,2,1,1,1,1,1,0,3,1
840,0,0,1,3,3,1,5,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,1,2,2,5,5,0,0,3,1,1,3,0,0,1,1,1,2,1,1,3,1,1,1
841,0,1,0,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,1,2,1,5,2,0,0,0,3,3,1,0,1,2,0,0,3,0,1,1,3,1,3,1
842,0,1,2,2,4,4,6,6,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,2,0,3,4,2,0,0,0,0,1,3,3,1,0,0,0,3,0,2,3,3,3,0,3
843,0,1,0,0,0,2,1,4,80,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,2,1,1,1,3,1,2,0,2,0,1,1,3,2,1,3
844,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,0,0,0,0,2,0,1,2,3,0,2,1,0,1,3,3
845,0,1,0,0,2,5,2,0,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,1,1,2,4,5,1,0,0,2,2,0,0,2,3,1,1,2,2,1,2,0,0,2,3
846,0,0,1,3,3,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,1,2,3
847,0,1,0,0,0,2,1,4,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,2,0,0,0,1,1,1,3,3,1,0,0,3,0,1,0,1,1,0,2
848,0,0,1,1,1,3,4,2,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,0,3,4,3,1,5,0,0,0,0,0,0,3,0,1,1,3,1,1,0,0,3,0,2
849,0,0,1,3,3,1,5,5,127,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,1,2,1,0,3,2,1,0,2,2,1,2,1,0,3
850,0,0,2,1,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,1,1,2,3,2,3,1,3,0,2,1,1,0,3,0,0
851,0,1,2,2,4,4,6,6,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,2,0,3,4,2,0,0,0,2,2,3,1,2,2,1,3,0,2,0,0,3,0,2,2
852,0,0,1,3,3,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,2,0,3,2,0,1,3,1,3,3,2,2,0,1,2,3
853,0,0,2,1,1,3,0,3,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,0,3,0,1,4,7,0,0,2,1,3,2,0,2,2,0,0,3,2,1,3,3,3,3
854,0,0,1,3,3,1,5,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,1,2,2,2,3,3,1,0,2,2,0,3,3,1,3,3
855,0,1,0,0,2,5,2,0,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,0,0,3,0,2,0,2,3,1,1,2,3,2,3,3,1
856,0,1,0,0,2,5,2,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,1,2,1,4,5,1,0,0,3,2,1,3,0,3,0,3,3,0,1,1,2,1,2,1
857,0,1,0,0,0,2,1,4,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,1,2,1,5,3,6,0,0,0,1,2,0,1,1,2,2,2,1,3,1,3,0,0,3
858,0,1,2,2,4,0,3,1,126,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,2,3,3,3,1,3,1,3,2,3,0,0,1,2,2,0
859,0,0,1,3,2,5,2,0,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,1,1,2,2,5,1,0,0,2,2,3,1,2,2,2,1,2,2,0,0,3,2,2,2
860,0,1,2,2,4,0,3,1,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,0,3,0,0,4,0,0,1,2,3,0,1,3,3,1,0,0,0,3,2,2,2,1
861,0,0,1,1,1,3,4,7,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,3,0,0,0,3,4,3,1,5,0,0,3,1,0,2,1,2,1,1,1,3,1,2,2,1,2,2
862,0,0,2,1,1,3,0,7,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,0,3,0,1,4,2,0,0,3,1,3,1,1,3,2,3,0,2,1,1,0,2,1,1
863,0,1,2,2,4,0,3,1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,0,3,4,2,0,0,0,1,3,2,1,0,1,0,2,3,1,1,1,1,0,0,2
864,0,0,1,3,3,1,5,5,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,1,2,2,6,3,0,0,0,3,2,2,2,1,3,3,3,2,0,0,3,2,3,2
